Provincia,descrip,Precio,Habitaciones
Santa Cruz de Tenerife,Chalet,385000,5
Santa Cruz de Tenerife,Chalet,160000,4
Santa Cruz de Tenerife,Chalet,400000,5
Santa Cruz de Tenerife,Chalet,250000,4
Santa Cruz de Tenerife,Piso,148000,3
Santa Cruz de Tenerife,Chalet,300000,4
Santa Cruz de Tenerife,Piso,238500,2
Santa Cruz de Tenerife,Piso,128000,3
Santa Cruz de Tenerife,Duplex,175000,2
Santa Cruz de Tenerife,Chalet,260000,4
Santa Cruz de Tenerife,Chalet,2400000,4
Santa Cruz de Tenerife,Piso,450000,2
Santa Cruz de Tenerife,Piso,250000,1
Santa Cruz de Tenerife,Piso,250000,1
Santa Cruz de Tenerife,Chalet,1600000,10
Santa Cruz de Tenerife,Chalet,395000,5
Santa Cruz de Tenerife,Piso,265000,2
Santa Cruz de Tenerife,Chalet,2400000,4
Santa Cruz de Tenerife,Estudio,165000,0
Santa Cruz de Tenerife,Piso,137000,2
Santa Cruz de Tenerife,Piso,165900,1
Santa Cruz de Tenerife,Piso,315000,2
Santa Cruz de Tenerife,Chalet,1700000,5
Santa Cruz de Tenerife,Chalet,590000,4
Santa Cruz de Tenerife,Chalet,895000,5
Santa Cruz de Tenerife,Chalet,600000,5
Santa Cruz de Tenerife,Chalet,1300000,4
Santa Cruz de Tenerife,Chalet,500000,2
Santa Cruz de Tenerife,Casa Rural,650000,4
Santa Cruz de Tenerife,Ático,540000,3
Santa Cruz de Tenerife,Chalet,850000,4
Santa Cruz de Tenerife,Piso,137000,1
Santa Cruz de Tenerife,Casa Rural,479000,3
Santa Cruz de Tenerife,Chalet,550000,3
Santa Cruz de Tenerife,Chalet,330000,4
Santa Cruz de Tenerife,Piso,137000,1
Santa Cruz de Tenerife,Casa Rural,340000,1
Santa Cruz de Tenerife,Chalet,247170,3
Santa Cruz de Tenerife,Casa Rural,85000,1
Santa Cruz de Tenerife,Piso,220000,4
Santa Cruz de Tenerife,Piso,420000,2
Santa Cruz de Tenerife,Chalet,175000,4
Santa Cruz de Tenerife,Chalet,126500,1
Santa Cruz de Tenerife,Duplex,170000,3
Santa Cruz de Tenerife,Chalet,330000,2
Santa Cruz de Tenerife,Piso,240000,1
Santa Cruz de Tenerife,Chalet,395000,3
Santa Cruz de Tenerife,Piso,280000,2
Santa Cruz de Tenerife,Piso,233000,1
Santa Cruz de Tenerife,Piso,195000,2
Santa Cruz de Tenerife,Duplex,380000,3
Santa Cruz de Tenerife,Chalet,300000,3
Santa Cruz de Tenerife,Piso,200000,1
Santa Cruz de Tenerife,Piso,200000,1
Santa Cruz de Tenerife,Piso,95000,3
Santa Cruz de Tenerife,Piso,90000,2
Santa Cruz de Tenerife,Chalet,315000,4
Santa Cruz de Tenerife,Piso,160000,3
Santa Cruz de Tenerife,Piso,159500,2
Santa Cruz de Tenerife,Piso,375000,3
Santa Cruz de Tenerife,Ático,325000,1
Santa Cruz de Tenerife,Piso,79000,3
Santa Cruz de Tenerife,Piso,100000,2
Santa Cruz de Tenerife,Ático,105000,2
Santa Cruz de Tenerife,Chalet,119900,0
Santa Cruz de Tenerife,Piso,237000,1
Santa Cruz de Tenerife,Piso,240000,4
Santa Cruz de Tenerife,Casa Rural,235000,5
Santa Cruz de Tenerife,Estudio,280000,0
Santa Cruz de Tenerife,Piso,450000,3
Santa Cruz de Tenerife,Piso,79000,2
Santa Cruz de Tenerife,Piso,165000,2
Santa Cruz de Tenerife,Piso,250000,3
Santa Cruz de Tenerife,Piso,215000,3
Santa Cruz de Tenerife,Piso,385000,4
Santa Cruz de Tenerife,Piso,198000,2
Santa Cruz de Tenerife,Piso,440000,2
Santa Cruz de Tenerife,Piso,185000,4
Santa Cruz de Tenerife,Duplex,155000,3
Santa Cruz de Tenerife,Piso,115000,1
Santa Cruz de Tenerife,Piso,120000,1
Santa Cruz de Tenerife,Chalet,480000,15
Santa Cruz de Tenerife,Chalet,360000,4
Santa Cruz de Tenerife,Estudio,99000,0
Santa Cruz de Tenerife,Estudio,250000,0
Santa Cruz de Tenerife,Piso,185000,3
Santa Cruz de Tenerife,Piso,100000,4
Santa Cruz de Tenerife,Piso,125000,2
Santa Cruz de Tenerife,Chalet,460000,5
Santa Cruz de Tenerife,Estudio,175000,0
Santa Cruz de Tenerife,Casa Rural,110000,3
Santa Cruz de Tenerife,Piso,130000,4
Santa Cruz de Tenerife,Piso,237500,4
Santa Cruz de Tenerife,Piso,150000,3
Santa Cruz de Tenerife,Piso,137000,4
Santa Cruz de Tenerife,Piso,139000,2
Santa Cruz de Tenerife,Chalet,450000,4
Santa Cruz de Tenerife,Casa Rural,110000,3
Santa Cruz de Tenerife,Piso,74000,1
Santa Cruz de Tenerife,Piso,330000,4
Santa Cruz de Tenerife,Piso,237500,4
Santa Cruz de Tenerife,Piso,142000,2
Santa Cruz de Tenerife,Piso,130000,2
Santa Cruz de Tenerife,Piso,138285,3
Santa Cruz de Tenerife,Piso,420000,5
Santa Cruz de Tenerife,Casa Rural,60000,3
Santa Cruz de Tenerife,Piso,165000,4
Santa Cruz de Tenerife,Piso,625000,2
Santa Cruz de Tenerife,Piso,155000,1
Santa Cruz de Tenerife,Piso,199900,2
Santa Cruz de Tenerife,Piso,65000,2
Santa Cruz de Tenerife,Piso,110000,1
Santa Cruz de Tenerife,Piso,210000,2
Santa Cruz de Tenerife,Casa Rural,94000,1
Santa Cruz de Tenerife,Piso,170000,1
Santa Cruz de Tenerife,Piso,124106,2
Santa Cruz de Tenerife,Ático,115000,1
Santa Cruz de Tenerife,Piso,110000,2
Santa Cruz de Tenerife,Piso,104500,2
Santa Cruz de Tenerife,Chalet,230000,7
Santa Cruz de Tenerife,Chalet,368000,3
Santa Cruz de Tenerife,Piso,420000,4
Santa Cruz de Tenerife,Piso,346000,3
Santa Cruz de Tenerife,Chalet,315000,4
Santa Cruz de Tenerife,Chalet,359000,10
Santa Cruz de Tenerife,Chalet,5990000,4
Santa Cruz de Tenerife,Piso,112700,2
Santa Cruz de Tenerife,Estudio,126000,0
Santa Cruz de Tenerife,Chalet,260000,7
Santa Cruz de Tenerife,Piso,298000,1
Santa Cruz de Tenerife,Chalet,310000,3
Santa Cruz de Tenerife,Chalet,590000,3
Santa Cruz de Tenerife,Chalet,650000,8
Santa Cruz de Tenerife,Chalet,210000,3
Santa Cruz de Tenerife,Piso,290000,1
Santa Cruz de Tenerife,Chalet,830000,4
Santa Cruz de Tenerife,Chalet,2190000,6
Santa Cruz de Tenerife,Chalet,1450000,3
Santa Cruz de Tenerife,Chalet,3000000,5
Santa Cruz de Tenerife,Chalet,899000,6
Santa Cruz de Tenerife,Chalet,6500000,4
Santa Cruz de Tenerife,Chalet,1800000,4
Santa Cruz de Tenerife,Chalet,1400000,6
Santa Cruz de Tenerife,Chalet,169999,1
Santa Cruz de Tenerife,Chalet,850000,7
Santa Cruz de Tenerife,Chalet,299000,5
Santa Cruz de Tenerife,Casa Rural,249000,3
Santa Cruz de Tenerife,Chalet,2295000,6
Santa Cruz de Tenerife,Chalet,1200000,4
Santa Cruz de Tenerife,Piso,690000,2
Santa Cruz de Tenerife,Chalet,795000,4
Santa Cruz de Tenerife,Chalet,510000,4
Santa Cruz de Tenerife,Chalet,395000,7
Santa Cruz de Tenerife,Chalet,770000,4
Santa Cruz de Tenerife,Chalet,950000,5
Santa Cruz de Tenerife,Chalet,695000,2
Santa Cruz de Tenerife,Chalet,1100000,4
Santa Cruz de Tenerife,Chalet,189500,3
Santa Cruz de Tenerife,Chalet,339376,3
Santa Cruz de Tenerife,Piso,272000,5
Santa Cruz de Tenerife,Ático,184000,3
Santa Cruz de Tenerife,Chalet,797694,4
Santa Cruz de Tenerife,Chalet,144000,3
Santa Cruz de Tenerife,Chalet,750000,5
Santa Cruz de Tenerife,Chalet,380000,2
Santa Cruz de Tenerife,Piso,329000,2
Santa Cruz de Tenerife,Casa Rural,425000,3
Santa Cruz de Tenerife,Chalet,899000,11
Santa Cruz de Tenerife,Chalet,1200000,9
Santa Cruz de Tenerife,Casa Rural,350000,6
Santa Cruz de Tenerife,Chalet,495000,12
Santa Cruz de Tenerife,Chalet,569000,9
Santa Cruz de Tenerife,Piso,150000,2
Las Palmas,Duplex,298000,3
Las Palmas,Chalet,1900000,5
Las Palmas,Chalet,1450000,6
Las Palmas,Chalet,1100000,6
Las Palmas,Piso,425000,5
Las Palmas,Chalet,735000,7
Las Palmas,Piso,350000,4
Las Palmas,Piso,530000,4
Las Palmas,Piso,495000,3
Las Palmas,Duplex,239000,3
Las Palmas,Duplex,295000,3
Las Palmas,Chalet,1090000,5
Las Palmas,Chalet,169000,2
Las Palmas,Piso,170000,3
Las Palmas,Chalet,995000,5
Las Palmas,Chalet,1400000,3
Las Palmas,Piso,417000,3
Las Palmas,Piso,310000,1
Las Palmas,Piso,358000,2
Las Palmas,Piso,357700,3
Las Palmas,Chalet,471900,5
Las Palmas,Piso,285900,4
Las Palmas,Chalet,135000,1
Las Palmas,Chalet,135000,1
Las Palmas,Estudio,150000,0
Las Palmas,Chalet,255000,3
Las Palmas,Piso,252000,4
Las Palmas,Casa Rural,145000,4
Las Palmas,Chalet,165000,2
Las Palmas,Ático,396000,1
Las Palmas,Piso,320000,4
Las Palmas,Chalet,698676,5
Las Palmas,Chalet,359000,6
Las Palmas,Piso,185000,3
Las Palmas,Chalet,135000,1
Las Palmas,Duplex,239000,2
Las Palmas,Chalet,298500,3
Las Palmas,Piso,166000,3
Las Palmas,Chalet,159900,4
Las Palmas,Chalet,165000,2
Las Palmas,Ático,379950,3
Las Palmas,Piso,236709,2
Las Palmas,Piso,240128,2
Las Palmas,Piso,218112,2
Las Palmas,Chalet,175000,2
Las Palmas,Casa Rural,210000,8
Las Palmas,Piso,595000,5
Las Palmas,Piso,395000,2
Las Palmas,Casa Rural,695000,4
Las Palmas,Ático,849000,4
Las Palmas,Chalet,750000,5
Las Palmas,Chalet,1680000,4
Las Palmas,Chalet,595000,7
Las Palmas,Chalet,945000,3
Las Palmas,Chalet,450000,3
Las Palmas,Chalet,1290000,5
Las Palmas,Chalet,485000,4
Las Palmas,Chalet,262500,3
Las Palmas,Chalet,730000,4
Las Palmas,Piso,275000,2
Las Palmas,Chalet,6000000,8
Las Palmas,Chalet,412700,6
Las Palmas,Chalet,472000,3
Las Palmas,Chalet,678000,5
Las Palmas,Piso,280000,2
Las Palmas,Chalet,534000,3
Las Palmas,Chalet,750000,4
Las Palmas,Chalet,4500000,4
Las Palmas,Chalet,995000,6
Las Palmas,Piso,116000,1
Las Palmas,Chalet,395000,6
Las Palmas,Chalet,318000,4
Las Palmas,Chalet,365000,4
Las Palmas,Chalet,255000,2
Las Palmas,Piso,209000,1
Las Palmas,Piso,214000,2
Las Palmas,Duplex,228000,3
Las Palmas,Piso,199000,2
Las Palmas,Piso,275000,3
Las Palmas,Chalet,250000,2
Las Palmas,Chalet,1800000,10
Las Palmas,Ático,215000,3
Las Palmas,Chalet,585000,11
Las Palmas,Chalet,950000,10
Las Palmas,Chalet,465000,6
Las Palmas,Duplex,895000,4
Las Palmas,Chalet,690000,4
Las Palmas,Chalet,635000,8
Las Palmas,Chalet,220000,6
Las Palmas,Chalet,310000,6
Las Palmas,Chalet,1700000,6
Las Palmas,Chalet,795000,5
Las Palmas,Chalet,1350000,5
Las Palmas,Chalet,438000,4
Las Palmas,Chalet,985000,5
Las Palmas,Chalet,840000,4
Las Palmas,Chalet,530000,6
Las Palmas,Chalet,395000,5
Las Palmas,Duplex,315000,3
Las Palmas,Chalet,595000,4
Las Palmas,Chalet,735000,4
Las Palmas,Piso,380000,4
Las Palmas,Piso,230000,2
Las Palmas,Piso,690000,4
Las Palmas,Chalet,240000,4
Las Palmas,Chalet,1200000,6
Las Palmas,Duplex,320000,5
Las Palmas,Piso,285000,1
Las Palmas,Chalet,650000,6
Las Palmas,Chalet,1850000,12
Las Palmas,Chalet,135000,6
Las Palmas,Chalet,750000,7
Las Palmas,Chalet,440000,5
Las Palmas,Chalet,520000,5
Las Palmas,Piso,120000,3
Las Palmas,Chalet,169000,2
Las Palmas,Chalet,980000,4
Las Palmas,Ático,670000,3
Las Palmas,Casa Rural,236000,6
Las Palmas,Chalet,260000,4
Las Palmas,Chalet,407000,4
Las Palmas,Chalet,165500,3
Las Palmas,Casa Rural,236000,6
Las Palmas,Chalet,638000,3
Las Palmas,Chalet,360000,9
Las Palmas,Chalet,550000,12
Las Palmas,Piso,740000,3
Las Palmas,Chalet,1470000,4
Las Palmas,Chalet,360000,3
Las Palmas,Piso,449000,5
Las Palmas,Chalet,350000,3
Las Palmas,Chalet,355000,3
Las Palmas,Casa Rural,225000,4
Las Palmas,Piso,650000,5
Las Palmas,Piso,269000,3
Las Palmas,Chalet,279000,4
Las Palmas,Chalet,450000,4
Las Palmas,Chalet,450000,6
Las Palmas,Piso,214000,4
Las Palmas,Chalet,280000,3
Las Palmas,Chalet,2590000,4
Las Palmas,Chalet,750000,2
Las Palmas,Chalet,529000,4
Las Palmas,Chalet,949000,4
Las Palmas,Chalet,420000,6
Las Palmas,Chalet,1650000,5
Las Palmas,Piso,620000,5
Las Palmas,Chalet,130000,5
Las Palmas,Piso,460000,4
Las Palmas,Chalet,372000,3
Las Palmas,Chalet,284445,8
Las Palmas,Piso,528900,8
Las Palmas,Piso,299000,4
Las Palmas,Chalet,186420,3
Las Palmas,Piso,198000,1
Las Palmas,Piso,289000,3
Las Palmas,Piso,268000,3
Las Palmas,Piso,276000,3
Las Palmas,Piso,144900,4
Las Palmas,Piso,158850,3
Las Palmas,Duplex,212000,2
Las Palmas,Chalet,425000,5
Las Palmas,Ático,160000,4
Las Palmas,Chalet,254000,3
Las Palmas,Piso,159000,2
Las Palmas,Chalet,220000,4
Las Palmas,Piso,245000,2
Las Palmas,Chalet,412700,3
Las Palmas,Ático,189000,2
Las Palmas,Piso,106000,1
Las Palmas,Chalet,473900,4
Las Palmas,Chalet,1230000,7
Las Palmas,Chalet,995000,5
Las Palmas,Duplex,237000,4
Las Palmas,Piso,442470,4
Las Palmas,Chalet,695000,3
Las Palmas,Piso,126500,2
Las Palmas,Chalet,165000,3
Las Palmas,Chalet,220000,3
Las Palmas,Chalet,200000,3
Las Palmas,Chalet,650000,3
Las Palmas,Chalet,875000,7
Las Palmas,Piso,166000,2
Las Palmas,Casa Rural,229000,5
Las Palmas,Piso,230000,2
Las Palmas,Chalet,490000,6
Las Palmas,Piso,187000,3
Las Palmas,Piso,182000,3
Las Palmas,Piso,135000,4
Las Palmas,Chalet,1590000,9
Las Palmas,Ático,215000,2
Las Palmas,Casa Rural,228900,6
Las Palmas,Chalet,385000,5
Las Palmas,Duplex,325000,3
Las Palmas,Piso,99420,3
Las Palmas,Chalet,395000,4
Las Palmas,Casa Rural,120000,2
Las Palmas,Chalet,845000,5
Las Palmas,Chalet,299000,10
Las Palmas,Casa Rural,285000,6
Las Palmas,Chalet,2950000,7
Las Palmas,Chalet,890000,8
Las Palmas,Chalet,1800000,10
Las Palmas,Chalet,439000,4
Las Palmas,Piso,248000,4
Las Palmas,Chalet,770000,5
Las Palmas,Chalet,243000,3
Las Palmas,Chalet,2310000,4
Las Palmas,Chalet,130000,3
Las Palmas,Chalet,245500,3
Las Palmas,Chalet,740000,7
Las Palmas,Chalet,490000,9
Las Palmas,Chalet,580000,2
Las Palmas,Piso,260000,3
Las Palmas,Chalet,155000,4
Las Palmas,Casa Rural,195000,6
Las Palmas,Chalet,319990,4
Las Palmas,Chalet,1390000,6
Las Palmas,Piso,330000,3
Las Palmas,Chalet,450000,4
Las Palmas,Casa Rural,420000,4
Las Palmas,Chalet,418000,4
Las Palmas,Piso,279000,4
Las Palmas,Casa Rural,1284000,6
Las Palmas,Chalet,495000,6
Las Palmas,Chalet,280000,3
Las Palmas,Chalet,740000,3
Las Palmas,Chalet,290000,2
Las Palmas,Chalet,156000,5
Las Palmas,Chalet,6900000,10
Las Palmas,Chalet,114000,3
Las Palmas,Chalet,899000,4
Las Palmas,Chalet,420000,4
Las Palmas,Chalet,1780000,5
Las Palmas,Chalet,375000,3
Las Palmas,Chalet,150000,6
Las Palmas,Chalet,1300000,6
Las Palmas,Chalet,98000,3
Las Palmas,Chalet,295500,3
Las Palmas,Chalet,1300000,4
Las Palmas,Duplex,190000,3
Las Palmas,Chalet,368000,3
Las Palmas,Piso,270000,3
Las Palmas,Chalet,1980000,8
Las Palmas,Chalet,630000,3
Las Palmas,Chalet,630000,3
Las Palmas,Piso,690000,4
Las Palmas,Piso,340000,2
Las Palmas,Piso,150000,3
Las Palmas,Piso,194500,1
Las Palmas,Piso,285000,1
Las Palmas,Piso,159900,3
Las Palmas,Chalet,299000,4
Las Palmas,Chalet,1000000,5
Las Palmas,Piso,95000,3
Las Palmas,Chalet,580000,2
Las Palmas,Ático,211000,3
Las Palmas,Chalet,204000,5
Las Palmas,Chalet,630000,3
Las Palmas,Casa Rural,695000,9
Las Palmas,Chalet,1560000,3
Las Palmas,Chalet,1700000,3
Las Palmas,Chalet,1545000,4
Las Palmas,Chalet,204900,3
Las Palmas,Piso,130000,3
Las Palmas,Piso,107635,3
Las Palmas,Ático,440000,3
Las Palmas,Chalet,360000,3
Las Palmas,Chalet,169000,2
Las Palmas,Chalet,950000,3
Las Palmas,Piso,145000,2
Las Palmas,Chalet,610000,2
Las Palmas,Chalet,235000,3
Las Palmas,Piso,139900,3
Las Palmas,Piso,375000,5
Las Palmas,Chalet,205000,6
Las Palmas,Piso,319000,4
Las Palmas,Chalet,740000,7
Las Palmas,Chalet,750000,3
Las Palmas,Piso,148500,3
Las Palmas,Piso,240000,3
Las Palmas,Chalet,750000,3
Las Palmas,Piso,365000,2
Las Palmas,Chalet,990000,5
Las Palmas,Chalet,780000,3
Las Palmas,Chalet,164000,4
Las Palmas,Piso,265000,2
Las Palmas,Piso,226000,2
Las Palmas,Chalet,80000,4
Las Palmas,Chalet,405000,6
Las Palmas,Piso,107559,2
Las Palmas,Chalet,1999000,9
Las Palmas,Chalet,145000,3
Las Palmas,Chalet,160000,5
Las Palmas,Ático,175000,2
Las Palmas,Piso,203000,1
Las Palmas,Chalet,330000,3
Las Palmas,Chalet,80000,3
Las Palmas,Piso,168000,2
Las Palmas,Chalet,760000,3
Las Palmas,Piso,630000,5
Las Palmas,Piso,265000,3
Las Palmas,Piso,316000,4
Las Palmas,Piso,126000,2
Las Palmas,Piso,195000,2
Las Palmas,Duplex,315000,4
Las Palmas,Piso,205000,1
Las Palmas,Piso,192950,3
Las Palmas,Piso,145000,2
Las Palmas,Casa Rural,146490,3
Las Palmas,Chalet,630000,2
Las Palmas,Chalet,630000,2
Las Palmas,Piso,186000,3
Las Palmas,Piso,315000,4
Las Palmas,Estudio,164000,0
Las Palmas,Chalet,665000,3
Las Palmas,Casa Rural,300000,1
Las Palmas,Piso,235000,2
Las Palmas,Chalet,450000,15
Las Palmas,Duplex,225000,3
Las Palmas,Casa Rural,320000,4
Las Palmas,Piso,495000,3
Las Palmas,Casa Rural,146490,3
Las Palmas,Piso,175000,3
Las Palmas,Piso,235000,2
Las Palmas,Piso,186000,3
Las Palmas,Piso,126000,2
Las Palmas,Piso,330000,3
Las Palmas,Piso,315000,4
Las Palmas,Piso,145000,2
Las Palmas,Chalet,415000,5
Las Palmas,Chalet,619000,3
Las Palmas,Chalet,600000,4
Las Palmas,Chalet,298000,5
Las Palmas,Piso,1250000,4
Las Palmas,Chalet,1980000,7
Las Palmas,Piso,295000,1
Las Palmas,Chalet,327100,3
Las Palmas,Chalet,75000,3
Las Palmas,Ático,355000,3
Las Palmas,Ático,379000,6
Las Palmas,Piso,106800,3
Las Palmas,Piso,150000,2
Las Palmas,Chalet,1495000,5
Las Palmas,Piso,360000,4
Las Palmas,Duplex,195000,2
Las Palmas,Chalet,199500,4
Las Palmas,Piso,210000,2
Las Palmas,Piso,105000,3
Las Palmas,Chalet,895000,5
Las Palmas,Casa Rural,141900,3
Las Palmas,Casa Rural,159900,7
Las Palmas,Casa Rural,210900,3
Las Palmas,Chalet,1575000,4
Las Palmas,Casa Rural,250000,3
Las Palmas,Casa Rural,350000,2
Las Palmas,Chalet,259000,4
Las Palmas,Chalet,1600000,7
Las Palmas,Piso,129000,1
Las Palmas,Piso,600000,2
Las Palmas,Chalet,259000,4
Las Palmas,Casa Rural,350000,2
Las Palmas,Chalet,1575000,4
Las Palmas,Piso,600000,2
Las Palmas,Casa Rural,299000,3
Las Palmas,Piso,130000,4
Las Palmas,Chalet,260000,6
Las Palmas,Piso,219500,3
Las Palmas,Chalet,239000,7
Las Palmas,Casa Rural,965000,12
Las Palmas,Piso,350000,3
Las Palmas,Chalet,399000,3
Las Palmas,Chalet,430000,3
Las Palmas,Chalet,390000,4
Las Palmas,Piso,380000,5
Las Palmas,Piso,380000,5
Las Palmas,Chalet,79990,2
Las Palmas,Casa Rural,289900,8
Las Palmas,Piso,204000,3
Las Palmas,Piso,258000,2
Las Palmas,Piso,199000,2
Las Palmas,Chalet,1895000,3
Las Palmas,Chalet,300000,4
Las Palmas,Chalet,245000,5
Las Palmas,Ático,324900,2
Las Palmas,Piso,80000,1
Las Palmas,Piso,119900,1
Las Palmas,Piso,95000,2
Las Palmas,Piso,80000,1
Las Palmas,Chalet,549000,3
Las Palmas,Chalet,822000,2
Las Palmas,Chalet,875000,5
Las Palmas,Estudio,210000,0
Las Palmas,Casa Rural,177000,4
Las Palmas,Chalet,195900,2
Las Palmas,Piso,259500,3
Las Palmas,Chalet,149000,3
Las Palmas,Chalet,1200000,8
Las Palmas,Chalet,245000,3
Las Palmas,Piso,130000,3
Las Palmas,Chalet,412000,6
Las Palmas,Chalet,330000,6
Las Palmas,Chalet,499000,4
Las Palmas,Chalet,250000,4
Las Palmas,Piso,115000,3
Las Palmas,Chalet,280000,6
Las Palmas,Chalet,242000,5
Las Palmas,Chalet,1850000,6
Las Palmas,Piso,102000,4
Las Palmas,Chalet,875000,6
Las Palmas,Chalet,299500,4
Las Palmas,Chalet,310000,3
Las Palmas,Piso,170000,2
Las Palmas,Estudio,131500,0
Las Palmas,Piso,270000,3
Las Palmas,Duplex,125000,2
Las Palmas,Piso,125000,2
Las Palmas,Piso,155000,2
Las Palmas,Chalet,380000,3
Las Palmas,Piso,290000,4
Las Palmas,Chalet,260000,7
Las Palmas,Piso,83000,1
Las Palmas,Piso,107560,2
Las Palmas,Piso,260000,2
Las Palmas,Piso,175000,4
Las Palmas,Piso,115000,4
Las Palmas,Piso,140000,3
Las Palmas,Chalet,220000,5
Las Palmas,Piso,250000,4
Las Palmas,Chalet,199000,5
Las Palmas,Piso,159000,3
Las Palmas,Chalet,1230000,7
Las Palmas,Piso,115000,1
Las Palmas,Chalet,155000,4
Las Palmas,Chalet,270000,1
Las Palmas,Piso,106420,3
Las Palmas,Piso,359000,3
Las Palmas,Duplex,750000,2
Las Palmas,Chalet,340000,3
Las Palmas,Piso,276000,4
Las Palmas,Duplex,750000,2
Las Palmas,Piso,320000,3
Las Palmas,Piso,150000,2
Las Palmas,Piso,175000,1
Las Palmas,Piso,220000,1
Las Palmas,Casa Rural,168000,6
Las Palmas,Casa Rural,320000,2
Las Palmas,Chalet,330000,8
Las Palmas,Casa Rural,245000,5
Las Palmas,Chalet,395000,3
Las Palmas,Chalet,330000,5
Las Palmas,Chalet,440000,4
Las Palmas,Chalet,690000,10
Las Palmas,Piso,105000,3
Las Palmas,Piso,116000,2
Las Palmas,Piso,155000,3
Las Palmas,Piso,98000,1
Las Palmas,Piso,123000,3
Las Palmas,Chalet,150000,3
Las Palmas,Chalet,189900,4
Las Palmas,Estudio,195000,0
Las Palmas,Piso,133000,2
Las Palmas,Duplex,265000,3
Las Palmas,Chalet,255000,3
Las Palmas,Piso,97700,3
Las Palmas,Piso,90000,4
Las Palmas,Piso,269000,2
Las Palmas,Piso,236000,2
Las Palmas,Piso,219000,2
Las Palmas,Casa Rural,164900,2
Las Palmas,Casa Rural,234900,2
Las Palmas,Casa Rural,309900,2
Las Palmas,Piso,139500,4
Las Palmas,Ático,199900,3
Las Palmas,Piso,168900,3
Las Palmas,Casa Rural,315900,5
Las Palmas,Chalet,632100,4
Las Palmas,Chalet,478000,3
Las Palmas,Piso,139900,4
Las Palmas,Chalet,893900,4
Las Palmas,Piso,690000,4
Las Palmas,Piso,315000,2
Las Palmas,Piso,107900,3
Las Palmas,Ático,280000,3
Las Palmas,Piso,157900,1
Las Palmas,Chalet,478000,3
Las Palmas,Ático,199900,3
Las Palmas,Piso,214900,3
Las Palmas,Piso,168900,3
Las Palmas,Piso,139900,4
Las Palmas,Piso,129900,2
Las Palmas,Duplex,158900,1
Las Palmas,Chalet,893900,4
Las Palmas,Casa Rural,263900,4
Las Palmas,Chalet,632100,4
Las Palmas,Piso,139000,2
Las Palmas,Duplex,175000,3
Las Palmas,Chalet,460000,4
Las Palmas,Chalet,399800,5
Las Palmas,Piso,93500,3
Las Palmas,Piso,192000,3
Las Palmas,Casa Rural,158000,4
Las Palmas,Chalet,130000,4
Las Palmas,Chalet,189630,3
Las Palmas,Piso,113500,2
Las Palmas,Chalet,340036,3
Las Palmas,Chalet,2700000,10
Las Palmas,Chalet,430000,4
Las Palmas,Ático,277500,4
Las Palmas,Chalet,165000,3
Las Palmas,Ático,189630,1
Las Palmas,Piso,130000,2
Las Palmas,Chalet,205000,2
Las Palmas,Chalet,135000,3
Las Palmas,Chalet,75000,6
Las Palmas,Casa Rural,204000,2
Las Palmas,Piso,225000,1
Las Palmas,Piso,78000,3
Las Palmas,Piso,98000,2
Las Palmas,Piso,399450,3
Las Palmas,Piso,299450,2
Las Palmas,Chalet,285000,4
Las Palmas,Casa Rural,315000,3
Las Palmas,Piso,106420,1
Las Palmas,Piso,259680,3
Las Palmas,Piso,399450,3
Las Palmas,Casa Rural,475000,7
Las Palmas,Piso,195000,3
Las Palmas,Piso,143000,3
Las Palmas,Piso,78000,3
Las Palmas,Chalet,450000,4
Las Palmas,Piso,98000,2
Las Palmas,Casa Rural,225000,4
Las Palmas,Chalet,125000,6
Las Palmas,Piso,254450,2
Las Palmas,Piso,390000,2
Las Palmas,Piso,240000,3
Las Palmas,Duplex,250000,3
Las Palmas,Piso,225000,3
Las Palmas,Chalet,375000,8
